DATE,TIME ,DATE & TIME,IMPORT,EXPORT ,NQRMALISED GHI,GHI,AIR TEMP,CLOUD OPACITY,RELATIVE HUMIDITY,WIND DIRECTION (10m),WIND SPEED (10m)
27-Mar-22,11:30:00,27/03/2022   11:30,0.0000,1.2540,1.1738,834,30.2,1.5,63.8,307,2
27-Mar-22,12:00:00,27/03/2022   12:00,0.0000,1.2870,1.2850,913,30.6,0,62.5,299,2.2
27-Mar-22,12:30:00,27/03/2022   12:30,0.0000,1.4060,1.3567,964,30.9,0,61.4,292,2.5
27-Mar-22,13:00:00,27/03/2022   13:00,0.0000,1.0480,1.3990,994,31.2,0.2,60.3,286,2.8
27-Mar-22,13:30:00,27/03/2022   13:30,0.0080,0.5580,1.3469,957,31.4,5,59.8,278,3.3
27-Mar-22,14:00:00,27/03/2022   14:00,0.0000,0.4140,1.4060,999,31.4,0.2,59.8,270,3.9
27-Mar-22,14:30:00,27/03/2022   14:30,0.0560,0.3500,1.3680,972,31.3,0.4,60.3,267,4.4
27-Mar-22,15:00:00,27/03/2022   15:00,0.0640,0.3640,1.2568,893,31.2,3.8,61.6,268,4.8
27-Mar-22,15:30:00,27/03/2022   15:30,0.2250,0.2080,1.1864,843,30.9,2.2,63,270,5
27-Mar-22,16:00:00,27/03/2022   16:00,0.0140,0.7010,1.0527,748,30.7,3.9,64.6,271,5
27-Mar-22,16:30:00,27/03/2022   16:30,0.1020,0.5520,0.9317,662,30.5,2.3,65.9,274,5
27-Mar-22,17:00:00,27/03/2022   17:00,0.6140,0.0000,0.7881,560,30.4,1.4,66.8,277,5
27-Mar-22,17:30:00,27/03/2022   17:30,0.9120,0.0000,0.4982,354,30.1,21.7,68.6,281,4.9
27-Mar-22,18:00:00,27/03/2022   18:00,1.0550,0.0000,0.0746,53,29.8,84.6,71.2,285,4.6
27-Mar-22,18:30:00,27/03/2022   18:30,0.7760,0.0000,0.0197,14,29.3,92.1,74,290,4.3
27-Mar-22,19:00:00,27/03/2022   19:00,0.9240,0.0000,0.0253,18,28.7,78.8,77,295,4.1
27-Mar-22,19:30:00,27/03/2022   19:30,0.6260,0.0000,0.0028,2,28.2,74.7,78.9,300,3.9
27-Mar-22,20:00:00,27/03/2022   20:00,1.4800,0.0000,0.0000,0,27.9,90.9,79.9,303,3.8
27-Mar-22,20:30:00,27/03/2022   20:30,1.4150,0.0000,0.0000,0,27.7,80.7,80.6,307,3.7
27-Mar-22,21:00:00,27/03/2022   21:00,0.9870,0.0000,0.0000,0,27.5,75.1,81.1,310,3.7
27-Mar-22,21:30:00,27/03/2022   21:30,0.8670,0.0000,0.0000,0,27.4,74.5,81.5,313,3.7
27-Mar-22,22:00:00,27/03/2022   22:00,0.8250,0.0000,0.0000,0,27.3,59.1,81.7,316,3.8
27-Mar-22,22:30:00,27/03/2022   22:30,0.7120,0.0000,0.0000,0,27.1,26.7,81.9,319,3.8
27-Mar-22,23:00:00,27/03/2022   23:00,0.3940,0.0000,0.0000,0,27,22.3,82,322,3.9
27-Mar-22,23:30:00,27/03/2022   23:30,0.3130,0.0000,0.0000,0,26.8,18.9,82.3,326,3.8
28-Mar-22,0:00:00,28/03/2022   00:00,0.5600,0.0000,0.0000,0,26.6,21,82.9,330,3.6
28-Mar-22,0:30:00,28/03/2022   00:30,0.6940,0.0000,0.0000,0,26.3,21.8,83.8,333,3.5
28-Mar-22,1:00:00,28/03/2022   01:00,0.3390,0.0000,0.0000,0,26,24.9,85.2,334,3.3
28-Mar-22,1:30:00,28/03/2022   01:30,0.4820,0.0000,0.0000,0,25.8,25.3,86.1,336,3.1
28-Mar-22,2:00:00,28/03/2022   02:00,0.4110,0.0000,0.0000,0,25.6,23.5,86.5,339,3.1
28-Mar-22,2:30:00,28/03/2022   02:30,0.2790,0.0000,0.0000,0,25.5,23.8,87,343,3
28-Mar-22,3:00:00,28/03/2022   03:00,0.2710,0.0000,0.0000,0,25.4,23.6,87.4,350,2.9
28-Mar-22,3:30:00,28/03/2022   03:30,0.2730,0.0000,0.0000,0,25.3,30.2,87.7,359,2.8
28-Mar-22,4:00:00,28/03/2022   04:00,0.2590,0.0000,0.0000,0,25.2,22.9,87.9,10,2.7
28-Mar-22,4:30:00,28/03/2022   04:30,0.2590,0.0000,0.0000,0,25.1,21.9,88.1,16,2.7
28-Mar-22,5:00:00,28/03/2022   05:00,0.2720,0.0000,0.0000,0,24.9,18.9,88.3,17,2.6
28-Mar-22,5:30:00,28/03/2022   05:30,0.3070,0.0000,0.0000,0,24.9,16.5,88.2,17,2.4
28-Mar-22,6:00:00,28/03/2022   06:00,0.2970,0.0000,0.0000,0,24.9,15.5,87.8,16,2.3
28-Mar-22,6:30:00,28/03/2022   06:30,0.2430,0.0000,0.0000,0,24.8,14.7,87.7,16,2.3
28-Mar-22,7:00:00,28/03/2022   07:00,0.2540,0.0000,0.0000,0,24.7,14.6,87.9,16,2.4
28-Mar-22,7:30:00,28/03/2022   07:30,0.2640,0.0000,0.0094,6,24.8,14.3,88.1,18,2.4
28-Mar-22,8:00:00,28/03/2022   08:00,0.1740,0.0000,0.1123,72,25,6.3,88.2,21,2.5
28-Mar-22,8:30:00,28/03/2022   08:30,0.0160,0.0870,0.2979,191,25.5,0,86.5,22,2.4
28-Mar-22,9:00:00,28/03/2022   09:00,0.0000,0.3360,0.4976,319,26.4,0,83.3,21,2.4
28-Mar-22,9:30:00,28/03/2022   09:30,0.0000,0.6050,0.6973,447,27.2,0,79.7,18,2.4
28-Mar-22,10:00:00,28/03/2022   10:00,0.0000,0.8010,0.8876,569,28.1,0,75.9,16,2.4
28-Mar-22,10:30:00,28/03/2022   10:30,0.0000,0.9090,1.0639,682,28.9,0,71.9,10,2.3
28-Mar-22,11:00:00,28/03/2022   11:00,0.0000,1.2030,1.2183,781,29.7,0,68,2,2.2
28-Mar-22,11:30:00,28/03/2022   11:30,0.0000,1.1520,1.3462,863,30.4,0,64.6,346,1.9
28-Mar-22,12:00:00,28/03/2022   12:00,0.0520,1.2830,1.4476,928,31,0.2,61.7,318,1.8
28-Mar-22,12:30:00,28/03/2022   12:30,0.0000,1.4480,1.4710,943,31.4,3.8,59.7,294,2.2
28-Mar-22,13:00:00,28/03/2022   13:00,0.0000,1.1020,1.4616,937,31.6,7.4,58.5,280,2.9
28-Mar-22,13:30:00,28/03/2022   13:30,0.0000,1.4710,1.3618,873,31.8,14.6,58,269,3.6
28-Mar-22,14:00:00,28/03/2022   14:00,0.3000,0.2520,1.4429,925,31.8,8.6,58.1,261,4.3
28-Mar-22,14:30:00,28/03/2022   14:30,0.5190,0.1620,1.2900,827,31.5,15.6,59.1,259,4.9
28-Mar-22,15:00:00,28/03/2022   15:00,0.0040,0.2710,1.2292,788,31.2,15.1,61.1,261,5.3
28-Mar-22,15:30:00,28/03/2022   15:30,0.0000,0.1960,1.1450,734,30.9,14.7,62.6,264,5.4
28-Mar-22,16:00:00,28/03/2022   16:00,0.0120,0.5380,0.6364,408,30.7,47.6,63.4,268,5.4
28-Mar-22,16:30:00,28/03/2022   16:30,0.1280,0.0080,0.6084,390,30.4,42.4,64.8,272,5.3
28-Mar-22,17:00:00,28/03/2022   17:00,0.1490,0.0000,0.3728,239,30.1,58.9,66.7,275,5.4
28-Mar-22,17:30:00,28/03/2022   17:30,0.0570,0.0050,0.1186,76,29.5,82.3,69.8,282,5.1
28-Mar-22,18:00:00,28/03/2022   18:00,0.0640,0.0090,0.2043,131,28.8,58,74.1,292,4.6
28-Mar-22,18:30:00,28/03/2022   18:30,0.2160,0.0000,0.0827,53,28,72.3,78.3,307,4
28-Mar-22,19:00:00,28/03/2022   19:00,0.3470,0.0000,0.0250,16,27.2,80.3,82.4,328,3.5
28-Mar-22,19:30:00,28/03/2022   19:30,1.0320,0.0000,0.0031,2,26.5,84.3,85.2,341,3.3
28-Mar-22,20:00:00,28/03/2022   20:00,1.3720,0.0000,0.0000,0,26.1,89.9,86.6,342,2.9
28-Mar-22,20:30:00,28/03/2022   20:30,1.3860,0.0000,0.0000,0,26,85.2,86.7,338,2.8
28-Mar-22,21:00:00,28/03/2022   21:00,1.3910,0.0000,0.0000,0,26.1,97,85.7,329,3
28-Mar-22,21:30:00,28/03/2022   21:30,1.5120,0.0000,0.0000,0,26.1,92.5,85.6,327,3.3
28-Mar-22,22:00:00,28/03/2022   22:00,1.4030,0.0000,0.0000,0,26.1,30.6,86.4,330,3.8
28-Mar-22,22:30:00,28/03/2022   22:30,0.9920,0.0000,0.0000,0,26,32.5,86.7,333,3.7
28-Mar-22,23:00:00,28/03/2022   23:00,1.2510,0.0000,0.0000,0,26,27.3,86.4,339,3.2
28-Mar-22,23:30:00,28/03/2022   23:30,1.1910,0.0000,0.0000,0,25.8,30.1,86.5,350,2.8
29-Mar-22,0:00:00,29/03/2022   00:00,0.7080,0.0000,0.0000,0,25.4,62.9,87.1,5,2.6
29-Mar-22,0:30:00,29/03/2022   00:30,0.6570,0.0000,0.0000,0,25.1,78.8,87.7,12,2.7
29-Mar-22,1:00:00,29/03/2022   01:00,0.3380,0.0000,0.0000,0,24.9,64.4,88.3,12,2.9
29-Mar-22,1:30:00,29/03/2022   01:30,0.3440,0.0000,0.0000,0,24.7,55.9,88.6,12,2.9
29-Mar-22,2:00:00,29/03/2022   02:00,0.2660,0.0000,0.0000,0,24.5,44.7,88.6,11,2.7
29-Mar-22,2:30:00,29/03/2022   02:30,0.2590,0.0000,0.0000,0,24.4,43.1,88.7,8,2.5
29-Mar-22,3:00:00,29/03/2022   03:00,0.2680,0.0000,0.0000,0,24.4,33.6,88.9,4,2.4
29-Mar-22,3:30:00,29/03/2022   03:30,0.2640,0.0000,0.0000,0,24.3,45.4,89,5,2.4
29-Mar-22,4:00:00,29/03/2022   04:00,0.2430,0.0000,0.0000,0,24.3,47.4,89.2,11,2.5
29-Mar-22,4:30:00,29/03/2022   04:30,0.2620,0.0000,0.0000,0,24.2,43.3,89.4,16,2.7
29-Mar-22,5:00:00,29/03/2022   05:00,0.2460,0.0000,0.0000,0,24,38.4,89.7,21,2.7
29-Mar-22,5:30:00,29/03/2022   05:30,0.3160,0.0000,0.0000,0,24,45.9,89.8,25,2.7
29-Mar-22,6:00:00,29/03/2022   06:00,0.2780,0.0000,0.0000,0,24,45.5,89.8,28,2.8
29-Mar-22,6:30:00,29/03/2022   06:30,0.2500,0.0000,0.0000,0,24,53.6,89.8,30,2.9
29-Mar-22,7:00:00,29/03/2022   07:00,0.2050,0.0000,0.0000,0,24,38.6,89.8,30,3
29-Mar-22,7:30:00,29/03/2022   07:30,0.2540,0.0000,0.0062,5,24.2,17.9,89.4,27,2.9
29-Mar-22,8:00:00,29/03/2022   08:00,0.1570,0.0000,0.0793,64,24.6,14.1,88.6,21,2.6
29-Mar-22,8:30:00,29/03/2022   08:30,0.0130,0.1050,0.2292,185,25.2,0.3,86.3,19,2.4
29-Mar-22,9:00:00,29/03/2022   09:00,0.0000,0.3660,0.3791,306,26.1,1.2,82.7,22,2.3
29-Mar-22,9:30:00,29/03/2022   09:30,0.0000,0.6720,0.4560,368,26.9,16.3,79.7,26,2.3
29-Mar-22,10:00:00,29/03/2022   10:00,0.0000,0.8890,0.6901,557,27.5,0.3,77.3,29,2.3
29-Mar-22,10:30:00,29/03/2022   10:30,0.0020,0.6930,0.7409,598,28.2,10.7,74.3,33,2.5
29-Mar-22,11:00:00,29/03/2022   11:00,0.0000,1.1450,0.9528,769,28.9,0.4,70.9,36,2.7
29-Mar-22,11:30:00,29/03/2022   11:30,0.0190,1.2000,1.0631,858,29.5,0,67.7,35,2.8
29-Mar-22,12:00:00,29/03/2022   12:00,0.0000,1.2390,1.1486,927,30.1,0,64.5,30,2.8
29-Mar-22,12:30:00,29/03/2022   12:30,0.0000,0.9520,1.1870,958,30.7,1.8,61.8,26,2.4
29-Mar-22,13:00:00,29/03/2022   13:00,0.0000,0.9470,1.1696,944,31.3,6.1,59.6,19,1.8
29-Mar-22,13:30:00,29/03/2022   13:30,0.2160,0.4370,1.2390,1000,31.5,1.5,59,1,1.3
29-Mar-22,14:00:00,29/03/2022   14:00,0.3800,0.2940,1.1560,933,31.4,7.1,60.1,325,1.1
29-Mar-22,14:30:00,29/03/2022   14:30,0.8550,0.0000,1.0036,810,31.1,16.6,61.9,301,1.5
29-Mar-22,15:00:00,29/03/2022   15:00,0.5400,0.1370,0.8190,661,30.7,27.9,64.3,294,2
29-Mar-22,15:30:00,29/03/2022   15:30,0.5010,0.0820,0.8537,689,30.5,18.8,65.3,288,2.3
29-Mar-22,16:00:00,29/03/2022   16:00,0.0000,0.1850,0.8723,704,30.6,8.1,64.9,282,2.4
29-Mar-22,16:30:00,29/03/2022   16:30,0.2930,0.0110,0.5997,484,30.5,27.7,64.8,278,2.5
29-Mar-22,17:00:00,29/03/2022   17:00,0.1950,0.0220,0.4572,369,30.4,33.7,65,275,2.8
29-Mar-22,17:30:00,29/03/2022   17:30,0.1340,0.0000,0.2205,178,30.2,59.3,66,274,3
29-Mar-22,18:00:00,29/03/2022   18:00,1.1460,0.0000,0.1289,104,29.8,66.5,68,274,3.1
29-Mar-22,18:30:00,29/03/2022   18:30,1.1460,0.0000,0.0099,8,29.3,95.7,70.7,276,3
29-Mar-22,19:00:00,29/03/2022   19:00,1.3180,0.0000,0.0062,5,28.5,92.6,74.1,281,2.9
29-Mar-22,19:30:00,29/03/2022   19:30,1.4090,0.0000,0.0012,1,27.9,95.1,76.7,289,2.8
29-Mar-22,20:00:00,29/03/2022   20:00,0.4520,0.0000,0.0000,0,27.3,94.7,78.7,299,2.8
29-Mar-22,20:30:00,29/03/2022   20:30,0.8570,0.0000,0.0000,0,27,83.4,80.1,307,2.8
29-Mar-22,21:00:00,29/03/2022   21:00,1.0690,0.0000,0.0000,0,26.8,29.8,81.1,312,2.7
29-Mar-22,21:30:00,29/03/2022   21:30,0.7520,0.0000,0.0000,0,26.6,25,82.1,319,2.6
29-Mar-22,22:00:00,29/03/2022   22:00,0.6050,0.0000,0.0000,0,26.4,22.6,83,329,2.5
29-Mar-22,22:30:00,29/03/2022   22:30,0.4570,0.0000,0.0000,0,26.2,23.8,83.8,340,2.4
29-Mar-22,23:00:00,29/03/2022   23:00,0.4230,0.0000,0.0000,0,26.1,23,84.7,352,2.4
29-Mar-22,23:30:00,29/03/2022   23:30,0.5840,0.0000,0.0000,0,25.9,18.7,85.3,4,2.4
30-Mar-22,0:00:00,30/03/2022   00:00,0.6440,0.0000,0.0000,0,25.7,20.3,85.6,15,2.5
30-Mar-22,0:30:00,30/03/2022   00:30,0.4110,0.0000,0.0000,0,25.6,22,86.2,25,2.5
30-Mar-22,1:00:00,30/03/2022   01:00,0.5890,0.0000,0.0000,0,25.4,24.5,87.1,32,2.5
30-Mar-22,1:30:00,30/03/2022   01:30,0.2950,0.0000,0.0000,0,25.2,36.3,87.7,37,2.7
30-Mar-22,2:00:00,30/03/2022   02:00,0.2620,0.0000,0.0000,0,25,39.8,88.1,40,3
30-Mar-22,2:30:00,30/03/2022   02:30,0.2670,0.0000,0.0000,0,24.9,63.6,88.2,39,3.2
30-Mar-22,3:00:00,30/03/2022   03:00,0.2510,0.0000,0.0000,0,24.8,44.9,87.9,36,3.2
30-Mar-22,3:30:00,30/03/2022   03:30,0.2110,0.0000,0.0000,0,24.7,41.8,87.5,36,3.3
30-Mar-22,4:00:00,30/03/2022   04:00,0.2470,0.0000,0.0000,0,24.7,40.4,87.2,39,3.4
30-Mar-22,4:30:00,30/03/2022   04:30,0.2280,0.0000,0.0000,0,24.6,35.1,87.1,39,3.4
30-Mar-22,5:00:00,30/03/2022   05:00,0.2410,0.0000,0.0000,0,24.6,24,87.1,37,3.4
30-Mar-22,5:30:00,30/03/2022   05:30,0.5660,0.0000,0.0000,0,24.5,15.4,87.4,36,3.2
30-Mar-22,6:00:00,30/03/2022   06:00,0.2900,0.0000,0.0000,0,24.4,16.3,87.8,35,3
30-Mar-22,6:30:00,30/03/2022   06:30,0.2540,0.0000,0.0000,0,24.4,17.4,87.9,32,2.8
30-Mar-22,7:00:00,30/03/2022   07:00,0.2560,0.0000,0.0000,0,24.4,16.3,87.7,28,2.7
30-Mar-22,7:30:00,30/03/2022   07:30,0.2890,0.0000,0.0087,6,24.6,25.4,87.6,24,2.6
30-Mar-22,8:00:00,30/03/2022   08:00,0.4050,0.0000,0.0856,59,24.9,24.8,87.5,22,2.5
30-Mar-22,8:30:00,30/03/2022   08:30,0.0620,0.0680,0.2523,174,25.6,13,85.3,23,2.5
30-Mar-22,9:00:00,30/03/2022   09:00,0.0000,0.3570,0.4684,323,26.5,0,81.3,27,2.5
30-Mar-22,9:30:00,30/03/2022   09:30,0.0000,0.5900,0.6541,451,27.4,0,77.1,28,2.5
30-Mar-22,10:00:00,30/03/2022   10:00,0.0000,0.8120,0.8296,572,28.2,0,72.9,27,2.5
30-Mar-22,10:30:00,30/03/2022   10:30,0.0000,0.8690,0.9920,684,29,0,69.2,25,2.4
30-Mar-22,11:00:00,30/03/2022   11:00,0.0000,1.0530,1.1370,784,29.7,0,66,23,2.3
30-Mar-22,11:30:00,30/03/2022   11:30,0.0590,1.0230,1.2588,868,30.3,0,63.5,18,2
30-Mar-22,12:00:00,30/03/2022   12:00,0.0000,1.3560,1.3560,935,30.7,0,61.6,8,1.6
30-Mar-22,12:30:00,30/03/2022   12:30,0.0000,1.2390,1.3516,932,31.1,5.2,60.2,346,1.2
30-Mar-22,13:00:00,30/03/2022   13:00,0.0350,0.3280,1.1747,810,31.5,20.1,59.2,306,1.2
30-Mar-22,13:30:00,30/03/2022   13:30,0.3650,0.2660,1.1211,773,31.7,24.6,58.7,277,1.7
30-Mar-22,14:00:00,30/03/2022   14:00,0.0000,0.4610,1.2994,896,31.8,11.7,58.8,264,2.6
30-Mar-22,14:30:00,30/03/2022   14:30,0.1110,0.3970,1.3197,910,31.5,7.7,60,259,3.4
30-Mar-22,15:00:00,30/03/2022   15:00,0.5230,0.1100,1.0558,728,30.9,22.3,62.3,257,4.2
30-Mar-22,15:30:00,30/03/2022   15:30,0.0000,0.2820,1.0253,707,30.4,18.5,64.5,259,4.5
30-Mar-22,16:00:00,30/03/2022   16:00,0.0020,0.0590,1.1167,770,30,1.9,66.6,264,4.4
30-Mar-22,16:30:00,30/03/2022   16:30,0.0250,0.3370,0.7382,509,29.9,25.8,67.4,271,4.5
30-Mar-22,17:00:00,30/03/2022   17:00,0.0000,0.5060,0.8063,556,30,3.1,67,278,4.7
30-Mar-22,17:30:00,30/03/2022   17:30,0.0400,0.0360,0.6512,449,29.9,0.4,68.3,282,4.9
30-Mar-22,18:00:00,30/03/2022   18:00,0.0320,0.0110,0.3756,259,29.5,21.7,71.2,284,4.9
30-Mar-22,18:30:00,30/03/2022   18:30,0.0510,0.0430,0.1073,74,29,63.1,74.2,287,4.7
30-Mar-22,19:00:00,30/03/2022   19:00,0.5240,0.0000,0.0319,22,28.3,73.1,77.4,292,4.3
30-Mar-22,19:30:00,30/03/2022   19:30,0.6940,0.0000,0.0044,3,27.9,65.9,79.3,296,4
30-Mar-22,20:00:00,30/03/2022   20:00,0.9410,0.0000,0.0000,0,27.6,85.2,80,300,3.9
30-Mar-22,20:30:00,30/03/2022   20:30,1.4490,0.0000,0.0000,0,27.5,93.7,80.4,305,3.7
30-Mar-22,21:00:00,30/03/2022   21:00,1.4400,0.0000,0.0000,0,27.5,64.5,80.6,311,3.5
30-Mar-22,21:30:00,30/03/2022   21:30,1.4840,0.0000,0.0000,0,27.4,45.6,81,315,3.4
30-Mar-22,22:00:00,30/03/2022   22:00,1.3480,0.0000,0.0000,0,27.3,96.2,81.8,317,3.3
30-Mar-22,22:30:00,30/03/2022   22:30,1.4590,0.0000,0.0000,0,27.2,96.9,82.4,320,3.2
30-Mar-22,23:00:00,30/03/2022   23:00,0.5420,0.0000,0.0000,0,27.1,97,82.9,323,3.1
30-Mar-22,23:30:00,30/03/2022   23:30,1.3730,0.0000,0.0000,0,27,97,83.5,328,2.9
31-Mar-22,0:00:00,31/03/2022   00:00,1.0600,0.0000,0.0000,0,26.8,96.6,84,338,2.7
31-Mar-22,0:30:00,31/03/2022   00:30,0.7340,0.0000,0.0000,0,26.7,62.3,84.4,344,2.6
31-Mar-22,1:00:00,31/03/2022   01:00,0.4240,0.0000,0.0000,0,26.6,24.4,84.8,348,2.6
31-Mar-22,1:30:00,31/03/2022   01:30,0.4740,0.0000,0.0000,0,26.4,38.4,85.3,350,2.6
31-Mar-22,2:00:00,31/03/2022   02:00,0.5630,0.0000,0.0000,0,26,27.6,86,350,2.6
31-Mar-22,2:30:00,31/03/2022   02:30,0.2740,0.0000,0.0000,0,25.7,35.8,86.8,351,2.6
31-Mar-22,3:00:00,31/03/2022   03:00,0.2820,0.0000,0.0000,0,25.3,37.9,87.5,352,2.5
31-Mar-22,3:30:00,31/03/2022   03:30,0.2770,0.0000,0.0000,0,25.1,32.8,87.8,351,2.4
31-Mar-22,4:00:00,31/03/2022   04:00,0.2660,0.0000,0.0000,0,25,57.4,87.5,348,2.4
31-Mar-22,4:30:00,31/03/2022   04:30,0.2820,0.0000,0.0000,0,25,84.9,86.9,345,2.5
31-Mar-22,5:00:00,31/03/2022   05:00,0.2700,0.0000,0.0000,0,25,61.4,85.9,343,2.5
31-Mar-22,5:30:00,31/03/2022   05:30,0.5590,0.0000,0.0000,0,25,24,85.5,344,2.4
31-Mar-22,6:00:00,31/03/2022   06:00,0.2780,0.0000,0.0000,0,24.9,26.6,85.6,348,2.2
31-Mar-22,6:30:00,31/03/2022   06:30,0.2640,0.0000,0.0000,0,24.8,24.2,85.6,351,2.1
31-Mar-22,7:00:00,31/03/2022   07:00,0.3520,0.0000,0.0000,0,24.8,31.3,85.7,352,2.2
31-Mar-22,7:30:00,31/03/2022   07:30,0.2740,0.0000,0.0082,5,24.9,19.1,85.7,351,2.2
31-Mar-22,8:00:00,31/03/2022   08:00,0.2470,0.0000,0.0852,52,25.1,27.7,85.7,349,2.1
31-Mar-22,8:30:00,31/03/2022   08:30,0.0680,0.0440,0.1737,106,25.7,42.5,84.1,345,2.2
31-Mar-22,9:00:00,31/03/2022   09:00,0.0040,0.0920,0.2573,157,26.4,48.3,81.1,340,2.3
31-Mar-22,9:30:00,31/03/2022   09:30,0.0000,0.7100,0.4786,292,27.2,34.7,77.9,331,2.4
31-Mar-22,10:00:00,31/03/2022   10:00,0.0000,0.9620,0.8359,510,27.9,8.6,74.6,318,2.6
31-Mar-22,10:30:00,31/03/2022   10:30,0.0000,1.2360,1.0277,627,28.6,6.3,71.1,309,2.8
31-Mar-22,11:00:00,31/03/2022   11:00,0.0000,0.9170,1.0982,670,29.3,12.6,67.7,301,3
31-Mar-22,11:30:00,31/03/2022   11:30,0.0000,0.6650,0.9785,597,29.8,30.1,65.1,294,3.2
31-Mar-22,12:00:00,31/03/2022   12:00,0.0660,0.6180,1.2998,793,30.1,14.4,63.4,288,3.3
31-Mar-22,12:30:00,31/03/2022   12:30,0.0000,1.6440,1.5883,969,30.4,0.3,62.4,280,3.5
31-Mar-22,13:00:00,31/03/2022   13:00,0.0000,1.1350,1.6440,1003,30.6,0,62.2,272,3.8
31-Mar-22,13:30:00,31/03/2022   13:30,0.0000,1.1230,1.6145,985,30.6,2.7,62.4,268,4.2
31-Mar-22,14:00:00,31/03/2022   14:00,0.0000,0.5880,1.6424,1002,30.6,0.1,63,267,4.5
31-Mar-22,14:30:00,31/03/2022   14:30,0.0000,0.4270,1.5932,972,30.5,0,63.6,267,4.7
31-Mar-22,15:00:00,31/03/2022   15:00,0.0000,0.3710,1.5129,923,30.4,0,64.4,269,4.9
31-Mar-22,15:30:00,31/03/2022   15:30,0.0000,0.3090,1.4031,856,30.2,0.1,65.3,271,5
31-Mar-22,16:00:00,31/03/2022   16:00,0.0000,0.8680,0.9982,609,29.9,22.1,66.4,274,5.1
31-Mar-22,16:30:00,31/03/2022   16:30,0.2120,0.0890,0.4311,263,29.7,60.9,67.4,277,5.1
31-Mar-22,17:00:00,31/03/2022   17:00,0.4380,0.0000,0.1328,81,29.4,85.9,68.4,279,5.1
31-Mar-22,17:30:00,31/03/2022   17:30,0.2110,0.0000,0.0361,22,29,95.3,69.9,282,5
31-Mar-22,18:00:00,31/03/2022   18:00,1.0100,0.0000,0.0164,10,28.7,97,72,285,4.6
31-Mar-22,18:30:00,31/03/2022   18:30,1.2350,0.0000,0.0098,6,28.2,96.7,73.9,290,4.3
31-Mar-22,19:00:00,31/03/2022   19:00,1.3380,0.0000,0.0082,5,27.7,91.2,75.7,296,4.1
31-Mar-22,19:30:00,31/03/2022   19:30,1.4150,0.0000,0.0049,3,27.4,72.7,76.3,302,3.9
31-Mar-22,20:00:00,31/03/2022   20:00,1.3820,0.0000,0.0000,0,27.3,85.6,75.8,306,3.8
31-Mar-22,20:30:00,31/03/2022   20:30,1.3200,0.0000,0.0000,0,27.1,82.2,75.5,311,3.7
31-Mar-22,21:00:00,31/03/2022   21:00,0.6840,0.0000,0.0000,0,27,76.2,75.5,316,3.5
31-Mar-22,21:30:00,31/03/2022   21:30,0.9550,0.0000,0.0000,0,26.9,61.4,75.8,320,3.4
31-Mar-22,22:00:00,31/03/2022   22:00,0.7760,0.0000,0.0000,0,26.7,29.1,76.4,324,3.3
31-Mar-22,22:30:00,31/03/2022   22:30,0.8300,0.0000,0.0000,0,26.6,24.6,76.9,327,3.1
31-Mar-22,23:00:00,31/03/2022   23:00,0.3790,0.0000,0.0000,0,26.4,51,77.4,328,2.9
31-Mar-22,23:30:00,31/03/2022   23:30,0.5180,0.0000,0.0000,0,26.2,67,78,329,2.9
